assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,timeOnIcePerGame
0,0.0,0.0,,0,1,0,Lavigne,0,0,8458539,-1.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Eric Lavigne,
384,218.0,431.0,0.4054,45,684,329,Palffy,5,322,8458540,83.0,713,1.04239,R,92.0,256.0,19.0,26.0,0.15402,L,2136.0,Ziggy Palffy,
164,43.0,173.0,0.48275,4,1001,56,Staios,1,1322,8458541,-86.0,220,0.21978,D,9.0,38.0,4.0,9.0,0.04534,R,1235.0,Steve Staios,
75,41.0,86.0,0.35714,13,285,61,Campbell,0,268,8458542,-11.0,136,0.47719,R,20.0,48.0,0.0,2.0,0.11254,R,542.0,Jim Campbell,
85,21.0,94.0,0.33333,7,812,26,Cullimore,2,704,8458543,-45.0,111,0.13669,D,3.0,13.0,2.0,4.0,0.04193,L,620.0,Jassen Cullimore,
397,96.0,286.0,,26,875,167,Ozolinsh,3,638,8458544,-44.0,564,0.64457,D,67.0,271.0,4.0,7.0,0.09429,L,1771.0,Sandis Ozolinsh,
46,13.0,57.0,,0,521,14,Pushor,0,648,8458546,-52.0,60,0.11516,D,0.0,0.0,1.0,3.0,0.03398,R,412.0,Jamie Pushor,
90,62.0,125.0,0.38095,10,366,86,Dawe,2,162,8458549,8.0,176,0.48087,R,20.0,46.0,4.0,5.0,0.1493,L,576.0,Jason Dawe,
8,3.0,11.0,0.55072,0,52,3,Nelson,0,20,8458550,0.0,11,0.21153,C,0.0,0.0,0.0,0.0,0.0909,L,33.0,Jeff Nelson,
2,2.0,4.0,,0,25,2,Fitzgerald,0,12,8458552,9.0,4,0.16,C,0.0,0.0,0.0,0.0,0.1,L,20.0,Rusty Fitzgerald,
481,140.0,473.0,0.51478,33,957,196,Stumpel,4,245,8458554,47.0,677,0.70741,L,53.0,194.0,3.0,10.0,0.12588,R,1557.0,Jozef Stumpel,
1,0.0,1.0,,0,8,0,Groleau,0,6,8458555,3.0,1,0.125,D,0.0,0.0,0.0,0.0,0.0,L,7.0,Francois Groleau,
2,2.0,3.0,,0,17,2,Leveque,0,21,8458556,-3.0,4,0.23529,C,0.0,1.0,0.0,0.0,0.13333,R,15.0,Guy Leveque,
35,18.0,50.0,0.47576,2,196,21,Darby,0,32,8458557,-38.0,56,0.28571,C,0.0,3.0,3.0,3.0,0.1,R,210.0,Craig Darby,
10,7.0,17.0,0.0,0,106,8,Wood,0,471,8458559,-11.0,18,0.16981,C,0.0,0.0,1.0,1.0,0.08421,L,95.0,Dody Wood,
6,1.0,3.0,1.0,0,50,2,Brennan,0,33,8458560,-8.0,8,0.16,D,1.0,5.0,0.0,0.0,0.02739,R,73.0,Rich Brennan,
269,175.0,351.0,0.61137,41,859,247,Perreault,5,402,8458561,-20.0,516,0.60069,C,63.0,151.0,9.0,14.0,0.14719,L,1678.0,Yanic Perreault,
4,1.0,4.0,,0,30,1,Filimonov,0,18,8458563,-10.0,5,0.16666,D,0.0,0.0,0.0,1.0,0.06666,R,15.0,Dmitri Filimonov,
0,2.0,2.0,,1,35,2,Dupre,0,16,8458564,-7.0,2,0.05714,L,0.0,0.0,0.0,0.0,0.06451,L,31.0,Yanick Dupre,
36,20.0,48.0,0.48684,4,260,23,Pronger,0,159,8458565,-40.0,59,0.22692,C,3.0,10.0,0.0,1.0,0.09663,L,238.0,Sean Pronger,
76,63.0,131.0,0.17948,12,736,72,McCarthy,2,1534,8458566,-81.0,148,0.20108,R,9.0,17.0,0.0,0.0,0.09125,R,789.0,Sandy McCarthy,
0,0.0,0.0,,0,8,0,Lindquist,0,2,8458569,-2.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,L,6.0,Fredrik Lindquist,738.0
6,0.0,6.0,,0,24,0,Roulston,0,10,8448463,,6,0.25,L,0.0,0.0,0.0,0.0,,L,,Rolly Roulston,
458,181.0,455.0,,45,942,245,Rousseau,0,357,8448464,123.0,703,0.74628,R,54.0,235.0,10.0,13.0,0.09672,R,2533.0,Bobby Rousseau,
94,58.0,139.0,,9,391,72,Kerr,1,826,8448467,5.0,166,0.42455,R,13.0,26.0,1.0,1.0,0.11302,R,637.0,Alan Kerr,
590,297.0,715.0,,65,1296,396,Keon,0,117,8448468,61.0,986,0.7608,C,67.0,223.0,32.0,48.0,0.10035,L,3946.0,Dave Keon,
94,53.0,140.0,,9,263,66,Kerr,0,169,8448469,-18.0,160,0.60836,C,10.0,17.0,3.0,3.0,0.14537,L,454.0,Reg Kerr,
304,221.0,421.0,,46,655,370,Kerr,1,596,8448471,77.0,674,1.029,R,149.0,253.0,0.0,0.0,0.18639,R,1985.0,Tim Kerr,
5,5.0,8.0,,1,44,9,Ketola,0,4,8448474,-17.0,14,0.31818,C,4.0,6.0,0.0,0.0,0.21428,L,42.0,Veli-Pekka Ketola,
0,0.0,0.0,,0,1,0,Kiessling,0,2,8448478,0.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,1.0,Udo Kiessling,
7,1.0,6.0,,0,20,4,Kidd,0,25,8448479,-4.0,11,0.55,D,3.0,5.0,0.0,0.0,0.18181,R,22.0,Ian Kidd,
3,2.0,5.0,,0,7,2,Kharin,0,2,8448481,2.0,5,0.71428,R,0.0,0.0,0.0,0.0,0.15384,L,13.0,Sergei Kharin,
0,0.0,0.0,,0,23,0,Kruppke,0,32,8448482,-2.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,12.0,Gordon Kruppke,
20,21.0,41.0,,2,311,23,Kimble,0,1082,8448483,-30.0,43,0.13826,R,2.0,2.0,0.0,0.0,0.16428,R,140.0,Darin Kimble,
337,159.0,405.0,0.45498,32,811,259,Khristich,0,422,8448484,104.0,596,0.73489,R,95.0,180.0,5.0,11.0,0.17084,R,1516.0,Dmitri Khristich,
85,64.0,146.0,0.5,9,849,66,King,0,2030,8448487,-52.0,151,0.17785,L,0.0,1.0,2.0,4.0,0.08494,L,777.0,Kris King,
351,165.0,402.0,0.25,37,830,261,King,2,417,8448489,9.0,612,0.73734,L,95.0,209.0,1.0,1.0,0.14613,L,1786.0,Derek King,
260,230.0,383.0,0.0,36,786,313,Klima,5,671,8448490,-122.0,573,0.729,R,77.0,184.0,6.0,6.0,0.169,R,1852.0,Petr Klima,
4,1.0,4.0,,0,41,1,Kitchen,0,40,8448494,-12.0,5,0.12195,D,0.0,0.0,0.0,1.0,0.03703,L,27.0,Bill Kitchen,
261,90.0,288.0,,15,508,118,Kindrachuk,0,648,8448495,125.0,379,0.74606,C,19.0,78.0,9.0,13.0,0.11907,L,991.0,Orest Kindrachuk,
62,11.0,69.0,,1,474,12,Kitchen,0,370,8448498,-139.0,74,0.15611,D,0.0,3.0,1.0,2.0,0.03715,L,323.0,Mike Kitchen,
93,37.0,111.0,,7,497,52,Klassen,0,120,8448501,-132.0,145,0.29175,C,10.0,20.0,5.0,14.0,0.0871,L,597.0,Ralph Klassen,
56,48.0,98.0,,5,266,57,Kirton,0,121,8448503,-70.0,113,0.42481,C,6.0,10.0,3.0,5.0,0.1443,L,395.0,Mark Kirton,
429,155.0,436.0,,16,761,229,Kisio,2,768,8448505,-1.0,658,0.86465,C,59.0,200.0,15.0,22.0,0.17,R,1347.0,Kelly Kisio,
98,16.0,72.0,,3,299,25,Kluzak,0,541,8448515,39.0,123,0.41137,D,8.0,49.0,1.0,2.0,0.05353,L,467.0,Gord Kluzak,
46,11.0,51.0,,0,281,12,Kleinendorst,0,452,8448516,-12.0,58,0.2064,C,1.0,6.0,0.0,1.0,0.06451,L,186.0,Scot Kleinendorst,
17,6.0,23.0,,1,79,7,Kortko,0,28,8448517,-13.0,24,0.30379,C,1.0,1.0,0.0,0.0,0.10144,L,69.0,Roger Kortko,
76,11.0,79.0,,1,502,16,Komadoski,0,632,8448518,-33.0,92,0.18326,D,5.0,11.0,0.0,2.0,0.03773,L,424.0,Neil Komadoski,
82,72.0,142.0,0.1,14,820,80,Kocur,1,2519,8448519,-99.0,162,0.19756,R,8.0,20.0,0.0,0.0,0.10191,R,785.0,Joey Kocur,
69,37.0,89.0,,4,230,54,Kontos,1,103,8448520,-24.0,123,0.53478,C,16.0,33.0,1.0,1.0,0.15743,L,343.0,Chris Kontos,
195,33.0,184.0,,3,895,41,Konroyd,0,863,8448521,24.0,236,0.26368,D,7.0,41.0,1.0,11.0,0.0333,L,1231.0,Steve Konroyd,
122,51.0,151.0,,6,597,66,Korn,0,1801,8448523,-131.0,188,0.3149,D,11.0,30.0,4.0,7.0,0.10927,L,604.0,Jim Korn,
341,73.0,279.0,,13,975,114,Korab,0,1629,8448524,62.0,455,0.46666,D,37.0,164.0,4.0,12.0,0.05894,L,1934.0,Jerry Korab,
10,7.0,16.0,,1,77,9,Korney,0,59,8448525,-16.0,19,0.24675,D,2.0,3.0,0.0,0.0,0.09677,R,93.0,Mike Korney,
254,151.0,342.0,,39,814,208,Koroll,0,376,8448526,105.0,462,0.56756,R,53.0,114.0,4.0,6.0,0.14334,R,1451.0,Cliff Koroll,
109,32.0,99.0,,1,479,44,Kotsopoulos,0,827,8448529,-64.0,153,0.31941,D,12.0,50.0,0.0,4.0,0.06171,R,713.0,Chris Kotsopoulos,
5,0.0,5.0,,0,22,0,Kowal,0,13,8448532,3.0,5,0.22727,L,0.0,0.0,0.0,0.0,0.0,L,9.0,Joe Kowal,
1,3.0,4.0,,0,15,3,Kostynski,0,4,8448533,3.0,4,0.26666,C,0.0,0.0,0.0,0.0,0.25,R,12.0,Doug Kostynski,
18,14.0,32.0,,0,244,17,Kordic,0,997,8448534,-30.0,35,0.14344,R,3.0,3.0,0.0,0.0,0.125,R,136.0,John Kordic,
7,0.0,4.0,,0,40,1,Kolstad,0,69,8448536,-16.0,8,0.2,D,1.0,4.0,0.0,0.0,0.01388,L,72.0,Dean Kolstad,
86,80.0,154.0,,18,437,96,Kozak,0,480,8448538,-39.0,182,0.41647,R,16.0,28.0,0.0,0.0,0.17235,R,557.0,Don Kozak,
44,46.0,89.0,,9,442,46,Kypreos,0,1210,8448539,-24.0,90,0.20361,L,0.0,1.0,0.0,0.0,0.14696,L,313.0,Nick Kypreos,
3,5.0,6.0,,2,30,5,Krentz,0,9,8448541,-3.0,8,0.26666,L,0.0,2.0,0.0,0.0,0.13513,L,37.0,Dale Krentz,
194,102.0,254.0,0.42634,21,771,144,Kron,5,119,8448542,-72.0,338,0.43839,C,31.0,66.0,11.0,18.0,0.08966,L,1606.0,Robert Kron,
95,18.0,87.0,,4,465,24,Kucera,0,251,8448543,13.0,119,0.25591,D,6.0,29.0,0.0,3.0,0.03592,R,668.0,Frantisek Kucera,
13,9.0,22.0,,1,84,10,Kushner,0,215,8448547,-9.0,23,0.2738,L,1.0,1.0,0.0,0.0,0.1282,L,78.0,Dale Kushner,
23,9.0,24.0,,1,61,11,Krutov,0,20,8448548,-5.0,34,0.55737,L,2.0,10.0,0.0,0.0,0.1358,L,81.0,Vladimir Krutov,
143,81.0,202.0,1.0,12,543,100,Krygier,0,533,8448549,-26.0,243,0.44751,L,14.0,31.0,5.0,10.0,0.09216,L,1085.0,Todd Krygier,
2,0.0,1.0,,0,9,0,Kyllonen,0,2,8448551,-3.0,2,0.22222,R,0.0,1.0,0.0,0.0,0.0,L,7.0,Markku Kyllonen,
102,95.0,168.0,,15,442,139,Kudelski,2,218,8448553,-83.0,241,0.54524,R,38.0,65.0,6.0,8.0,0.15444,R,900.0,Bob Kudelski,
212,44.0,175.0,,7,729,69,Krupp,1,660,8448554,97.0,281,0.38545,D,23.0,95.0,2.0,11.0,0.0621,R,1111.0,Uwe Krupp,
103,67.0,163.0,,8,372,70,Kromm,1,138,8448555,52.0,173,0.46505,L,1.0,6.0,2.0,4.0,0.12987,L,539.0,Richard Kromm,
46,36.0,81.0,,4,288,38,Kumpel,0,113,8448563,-8.0,84,0.29166,R,1.0,2.0,1.0,1.0,0.10764,R,353.0,Mark Kumpel,
328,180.0,456.0,,25,897,241,Krushelnyski,1,699,8448566,179.0,569,0.63433,C,47.0,88.0,14.0,25.0,0.16077,L,1499.0,Mike Krushelnyski,
4,6.0,10.0,,2,90,8,Kulak,0,130,8448567,-20.0,12,0.13333,R,2.0,2.0,0.0,0.0,0.08163,R,98.0,Stu Kulak,
328,47.0,184.0,,10,659,93,Kurvers,0,350,8448568,-38.0,421,0.63884,D,44.0,228.0,2.0,9.0,0.07404,L,1256.0,Tom Kurvers,
797,407.0,921.0,0.36,72,1251,601,Kurri,7,545,8448569,304.0,1398,1.1175,R,155.0,395.0,39.0,82.0,0.19085,R,3149.0,Jari Kurri,
9,5.0,11.0,,0,41,5,Kuzyk,0,8,8448571,0.0,14,0.34146,R,0.0,3.0,0.0,0.0,0.07352,R,68.0,Ken Kuzyk,
49,17.0,61.0,,2,598,17,Kyte,0,1342,8448577,-91.0,66,0.11036,D,0.0,2.0,0.0,3.0,0.04775,L,356.0,Jim Kyte,
2,0.0,2.0,,0,26,0,Labatte,0,19,8448579,-4.0,2,0.07692,D,0.0,0.0,0.0,0.0,0.0,L,17.0,Neil Labatte,
1,0.0,1.0,,0,4,0,Rousseau,0,2,8448582,,1,0.25,L,0.0,0.0,0.0,0.0,,L,,Guy Rousseau,
0,0.0,0.0,,0,2,0,Rousseau,0,0,8448583,,0,0.0,D,0.0,0.0,0.0,0.0,,L,,Roland Rousseau,
0,,,,0,4,1,Rowe,0,0,8448584,,1,0.25,R,,,,,,L,,Bobby Rowe,
0,0.0,0.0,,0,5,1,Rowe,0,0,8448585,,1,0.2,C,1.0,1.0,0.0,0.0,,L,,Ronnie Rowe,
10,5.0,14.0,,0,31,5,Rozzini,0,20,8448586,,15,0.48387,C,0.0,0.0,0.0,1.0,,L,,Gino Rozzini,
0,1.0,1.0,,0,2,1,Ruelle,0,0,8448589,,1,0.5,L,0.0,0.0,0.0,0.0,,L,,Bernie Ruelle,
87,12.0,84.0,,0,371,14,Labre,0,788,8448595,-93.0,101,0.27223,D,0.0,15.0,2.0,2.0,0.03526,L,397.0,Yvon Labre,
73,56.0,113.0,,8,268,71,Labraaten,0,47,8448599,-35.0,144,0.53731,L,15.0,31.0,0.0,0.0,0.17487,R,406.0,Dan Labraaten,
17,1.0,11.0,,0,78,2,Lacombe,0,54,8448600,-11.0,19,0.24358,D,1.0,8.0,0.0,0.0,0.01886,L,106.0,Francois Lacombe,
4,0.0,4.0,,0,21,0,Lachance,0,22,8448601,-9.0,4,0.19047,D,0.0,0.0,0.0,0.0,0.0,R,22.0,Michel Lachance,
62,45.0,106.0,,6,319,53,Lacombe,0,196,8448603,-5.0,115,0.3605,R,8.0,8.0,0.0,1.0,0.14804,R,358.0,Normand Lacombe,
1,0.0,1.0,,0,2,0,Ruhnke,0,0,8448604,1.0,1,0.5,R,0.0,0.0,0.0,0.0,0.0,R,2.0,Kent Ruhnke,
22,14.0,34.0,,2,142,18,Runge,1,57,8448605,,40,0.28169,C,3.0,4.0,1.0,1.0,,L,,Paul Runge,
93,18.0,75.0,,3,374,24,Rupp,0,220,8448606,-29.0,117,0.31283,D,5.0,40.0,1.0,2.0,0.03592,L,668.0,Duane Rupp,
16,15.0,28.0,,0,90,20,Russell,0,12,8448607,,36,0.4,L,5.0,8.0,0.0,0.0,,L,,Church Russell,
0,0.0,0.0,,0,1,0,Sabourin,0,2,8448610,,0,0.0,L,0.0,0.0,0.0,0.0,,L,,Bob Sabourin,
119,49.0,127.0,,11,325,79,Lacroix,0,44,8448612,-31.0,198,0.60923,C,30.0,71.0,0.0,0.0,0.11253,L,702.0,Andre Lacroix,
188,137.0,292.0,,25,627,169,Sabourin,0,397,8448613,-7.0,357,0.56937,R,30.0,63.0,2.0,2.0,0.09848,R,1716.0,Gary Sabourin,
108,14.0,84.0,,0,274,24,Lacroix,0,197,8448615,-9.0,132,0.48175,D,10.0,48.0,0.0,0.0,0.06818,L,352.0,Pierre Lacroix,
126,28.0,129.0,,4,930,30,Ladouceur,0,1322,8448616,-109.0,156,0.16774,D,2.0,20.0,0.0,7.0,0.03891,L,771.0,Randy Ladouceur,
13,1.0,14.0,,1,90,2,Salovaara,0,70,8448617,-19.0,15,0.16666,D,1.0,1.0,0.0,0.0,0.02631,R,76.0,Barry Salovaara,
0,0.0,0.0,,0,2,0,Samis,0,0,8448618,,0,0.0,D,0.0,0.0,0.0,0.0,,R,,Phil Samis,
413,287.0,594.0,0.37931,65,967,406,LeClair,5,501,8448622,204.0,819,0.84694,L,118.0,224.0,1.0,1.0,0.15549,L,2611.0,John LeClair,
0,0.0,0.0,,0,14,0,Laforge,0,64,8448623,-3.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Marc Laforge,
793,404.0,929.0,,98,1126,560,Lafleur,0,399,8448624,446.0,1353,1.20159,R,153.0,419.0,3.0,5.0,0.15927,R,3516.0,Guy Lafleur,
545,301.0,613.0,0.54278,59,865,468,LaFontaine,4,552,8448626,-6.0,1013,1.17109,C,156.0,389.0,11.0,11.0,0.17567,R,2664.0,Pat LaFontaine,
53,18.0,46.0,,2,146,34,Lafreniere,0,22,8448627,-15.0,87,0.59589,C,16.0,41.0,0.0,0.0,0.2,R,170.0,Jason Lafreniere,
0,0.0,0.0,,0,5,1,Laforest,0,2,8448631,-4.0,1,0.2,R,1.0,1.0,0.0,0.0,0.06666,R,15.0,Bob Laforest,
88,17.0,99.0,,3,687,17,Lalor,0,677,8448633,-12.0,105,0.15283,D,0.0,3.0,0.0,3.0,0.02941,L,578.0,Mike Lalor,
0,0.0,0.0,,0,1,0,Laird,0,0,8448636,-2.0,0,0.0,L,0.0,0.0,0.0,0.0,,L,0.0,Robbie Laird,
139,22.0,143.0,,3,705,25,Laidlaw,0,717,8448637,-4.0,164,0.23262,D,2.0,10.0,1.0,11.0,0.05144,L,486.0,Tom Laidlaw,
210,97.0,257.0,,11,641,124,Lalonde,0,298,8448640,-38.0,334,0.52106,C,24.0,70.0,3.0,7.0,0.13052,L,950.0,Bobby Lalonde,
100,34.0,116.0,,6,403,46,Lamb,1,291,8448641,-81.0,146,0.36228,C,11.0,26.0,1.0,4.0,0.09426,L,488.0,Mark Lamb,
78,35.0,104.0,,3,397,45,Lalonde,0,106,8448642,-104.0,123,0.30982,C,6.0,11.0,4.0,8.0,0.11688,L,385.0,Ron Lalonde,
107,11.0,112.0,,1,513,12,Langevin,0,530,8448643,103.0,119,0.23196,D,0.0,0.0,1.0,7.0,0.02385,L,503.0,Dave Langevin,
273,144.0,358.0,,36,683,206,Lambert,0,340,8448644,142.0,479,0.70131,L,61.0,120.0,1.0,1.0,0.19826,L,1039.0,Yvon Lambert,
94,17.0,107.0,,2,539,19,Lane,0,1228,8448649,-16.0,113,0.20964,D,1.0,1.0,1.0,5.0,0.04166,L,456.0,Gord Lane,
278,39.0,274.0,,9,994,51,Langway,0,851,8448651,276.0,329,0.33098,D,9.0,42.0,3.0,13.0,0.04122,L,1237.0,Rod Langway,
5,0.0,5.0,,0,22,0,Lamby,0,22,8448652,-3.0,5,0.22727,D,0.0,0.0,0.0,0.0,0.0,R,25.0,Dick Lamby,
1,3.0,4.0,,0,22,3,Langevin,0,22,8448654,1.0,4,0.18181,L,0.0,0.0,0.0,0.0,0.21428,L,14.0,Chris Langevin,
66,57.0,114.0,,6,283,58,Lambert,0,521,8448655,-20.0,124,0.43816,R,1.0,10.0,0.0,0.0,0.16714,R,347.0,Lane Lambert,
9,9.0,16.0,,1,73,11,Lamoureux,0,59,8448656,-18.0,20,0.27397,C,0.0,1.0,2.0,3.0,0.11578,L,95.0,Mitch Lamoureux,
35,19.0,47.0,,2,170,20,Metz,1,42,8447849,,55,0.32352,R,1.0,7.0,0.0,1.0,,R,,Don Metz,
119,98.0,191.0,,20,517,131,Metz,4,149,8447850,,250,0.48355,L,26.0,49.0,7.0,10.0,,L,,Nick Metz,
0,0.0,0.0,,0,5,0,Michaluk,0,0,8447851,,0,0.0,D,0.0,0.0,0.0,0.0,,R,,Art Michaluk,
0,0.0,0.0,,0,1,0,Michaluk,0,0,8447852,,0,0.0,L,0.0,0.0,0.0,0.0,,L,,John Michaluk,
53,32.0,70.0,,9,292,39,Mickey,0,160,8447853,-31.0,92,0.31506,R,5.0,20.0,2.0,2.0,0.08924,R,437.0,Larry Mickey,
185,127.0,270.0,,20,705,158,Mickoski,0,315,8447854,-1.0,343,0.48652,L,25.0,64.0,6.0,9.0,,L,11.0,Nick Mickoski,
92,41.0,111.0,,12,417,59,Migay,0,293,8447855,0.0,151,0.36211,C,8.0,27.0,10.0,13.0,,L,1.0,Rudy Migay,
18,1.0,18.0,,0,147,4,Mikkelson,0,105,8447857,-146.0,22,0.14965,D,3.0,4.0,0.0,0.0,0.04255,L,94.0,Bill Mikkelson,
4,0.0,2.0,,0,34,1,Mikol,0,8,8447858,-11.0,5,0.14705,L,0.0,2.0,1.0,1.0,0.02777,R,36.0,Jim Mikol,
41,,,,14,317,88,Milks,2,181,8447859,,129,0.40694,L,,,,,,L,,Hib Milks,
0,0.0,0.0,,0,4,0,Millar,0,0,8447861,,0,0.0,D,0.0,0.0,0.0,0.0,,L,,Hugh Millar,
7,0.0,5.0,,0,31,1,Hirsch,0,30,8447863,-15.0,8,0.25806,D,0.0,2.0,1.0,1.0,0.02631,R,38.0,Tom Hirsch,
3,6.0,9.0,,3,95,7,Miller,0,16,8447864,,10,0.10526,C,1.0,1.0,0.0,0.0,,R,,Bill Miller,
103,65.0,164.0,,5,345,75,Hislop,0,86,8447865,-23.0,178,0.51594,R,6.0,8.0,4.0,6.0,0.16592,R,452.0,Jamie Hislop,
81,27.0,78.0,,2,137,42,Hlinka,0,28,8447868,18.0,123,0.89781,C,15.0,45.0,0.0,0.0,0.14,L,300.0,Ivan Hlinka,
14,,,,6,110,19,Miller,0,130,8447870,,33,0.3,L,,,,,,L,,Earl Miller,
0,0.0,0.0,,0,17,0,Miller,0,4,8447871,,0,0.0,C,0.0,0.0,0.0,0.0,,L,,Jack Miller,
25,12.0,33.0,,1,118,16,Miller,0,34,8447872,-51.0,41,0.34745,C,3.0,7.0,1.0,1.0,0.11267,L,142.0,Tom Miller,
39,3.0,35.0,,1,237,7,Miszuk,0,232,8447873,-2.0,46,0.19409,D,2.0,7.0,2.0,4.0,0.03431,L,204.0,John Miszuk,
0,0.0,0.0,,0,1,0,Mitchell,0,0,8447875,0.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Bill Mitchell,
2,,,,0,55,6,Mitchell,0,60,8447876,,8,0.14545,L,,,,,,L,,Herb Mitchell,
5,4.0,9.0,,0,83,4,Mitchell,0,67,8447877,,9,0.10843,D,0.0,0.0,0.0,0.0,,R,,Red Mitchell,
42,11.0,43.0,,2,261,11,Moe,0,163,8447878,,53,0.20306,D,0.0,10.0,0.0,0.0,,L,,Bill Moe,
1,0.0,0.0,,0,37,1,Moffat,0,8,8447879,,2,0.05405,L,0.0,0.0,0.0,0.0,,L,,Ron Moffat,
462,172.0,453.0,,40,1391,248,Mohns,0,1261,8447880,-96.0,710,0.51042,L,70.0,246.0,6.0,11.0,,L,1980.0,Doug Mohns,
0,0.0,0.0,,0,1,0,Mohns,0,0,8447881,,0,0.0,D,0.0,0.0,0.0,0.0,,R,,Lloyd Mohns,
1,0.0,1.0,,0,45,0,Molyneaux,0,20,8447882,,1,0.02222,D,0.0,0.0,0.0,0.0,,R,,Larry Molyneaux,
169,95.0,238.0,,17,748,116,Monahan,0,486,8447883,-6.0,285,0.38101,L,15.0,33.0,6.0,14.0,0.08888,L,1305.0,Garry Monahan,
71,25.0,61.0,,5,386,47,Mondou,0,101,8447884,,118,0.30569,L,4.0,11.0,0.0,0.0,,L,,Armand Mondou,
12,5.0,14.0,,0,77,5,Monteith,0,6,8447885,-4.0,17,0.22077,L,0.0,3.0,0.0,0.0,0.08333,L,60.0,Hank Monteith,
346,176.0,423.0,,52,719,261,Moore,0,646,8447886,63.0,607,0.84422,L,83.0,182.0,2.0,2.0,,L,743.0,Dickie Moore,
1,,,,1,35,1,Moran,0,24,8447887,,2,0.05714,D,,,,,,L,,Amby Moran,
205,21.0,75.0,,44,550,271,Morenz,10,562,8447888,,476,0.86545,C,5.0,20.0,1.0,1.0,,L,,Howie Morenz,
12,6.0,13.0,,2,32,10,Morin,0,7,8447889,,22,0.6875,L,4.0,9.0,0.0,0.0,,L,,Pete Morin,
1,,,,1,6,1,Morris,1,0,8447890,,2,0.33333,C,,,,,,R,,Bernie Morris,
48,21.0,55.0,,8,142,39,Hodge Jr.,1,32,8447891,-2.0,87,0.61267,C,15.0,28.0,3.0,4.0,0.16455,L,237.0,Ken Hodge Jr.,
472,237.0,596.0,,57,880,328,Hodge,0,777,8447892,260.0,800,0.90909,R,88.0,197.0,3.0,7.0,0.1542,R,2127.0,Ken Hodge,
29,14.0,36.0,,2,135,14,Morris,0,56,8447893,,43,0.31851,D,0.0,7.0,0.0,0.0,,L,,Moe Morris,
28,17.0,43.0,,2,112,18,Morrison,0,12,8447894,,46,0.41071,C,1.0,3.0,0.0,0.0,,R,,Don Morrison,
161,25.0,148.0,,6,704,40,Morrison,0,545,8447895,-50.0,201,0.28551,D,13.0,49.0,2.0,4.0,,L,444.0,Jim Morrison,
1,,,,0,18,0,Morrison,0,0,8447896,,1,0.05555,L,,,,,,R,,John Morrison,
52,30.0,74.0,,6,564,39,Morrison,0,107,8447897,-60.0,91,0.16134,R,5.0,8.0,4.0,9.0,0.07602,R,513.0,Lew Morrison,
7,8.0,15.0,,2,34,8,Morrison,0,4,8447898,,15,0.44117,R,0.0,0.0,0.0,0.0,,R,,Rod Morrison,
152,34.0,161.0,,6,797,46,Mortson,0,1378,8447899,,198,0.24843,D,9.0,32.0,3.0,5.0,,L,,Gus Mortson,
168,117.0,261.0,,18,694,141,Mosdell,0,473,8447901,,309,0.44524,C,15.0,35.0,9.0,13.0,,L,,Ken Mosdell,
282,218.0,448.0,,28,711,258,Mosienko,0,133,8447902,,540,0.75949,R,38.0,87.0,2.0,5.0,,R,,Bill Mosienko,
32,15.0,38.0,,2,199,18,Mott,0,49,8447903,-49.0,50,0.25125,R,2.0,9.0,1.0,3.0,0.09326,L,193.0,Morris Mott,
64,28.0,84.0,,10,266,39,Motter,0,135,8447904,,103,0.38721,C,9.0,15.0,2.0,4.0,,L,,Alex Motter,
27,18.0,36.0,,0,127,22,Moxey,0,59,8447905,-29.0,49,0.38582,R,4.0,12.0,0.0,1.0,0.08979,L,245.0,Jim Moxey,
21,1.0,19.0,,0,145,3,Muloin,0,93,8447906,-56.0,24,0.16551,D,1.0,4.0,1.0,1.0,0.02189,L,137.0,Wayne Muloin,
20,,,,3,106,32,Mummery,0,225,8447907,,52,0.49056,D,,,,,,L,,Harry Mummery,
18,,,,5,239,28,Munro,1,179,8447908,,46,0.19246,D,,,,,,L,,Dunc Munro,
45,22.0,47.0,,2,114,29,Hodgson,0,64,8447909,-9.0,74,0.64912,C,7.0,27.0,0.0,0.0,0.20567,R,141.0,Dan Hodgson,
0,0.0,0.0,,0,6,0,Hodgson,0,6,8447911,-5.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,1.0,Rick Hodgson,
2,,,,0,34,1,Munro,0,32,8447912,,3,0.08823,D,,,,,,L,,Gerry Munro,
104,26.0,60.0,,15,508,84,Murdoch,3,193,8447913,,188,0.37007,L,5.0,12.0,2.0,5.0,,L,,Murray Murdoch,
0,0.0,0.0,,0,1,0,Murphy,0,0,8447914,0.0,0,0.0,C,0.0,0.0,0.0,0.0,,L,0.0,Brian Murphy,
